alcohol,chlorides,citric_acid,density,fixed_acidity,free_sulfur_dioxide,ph,quality,residual_sugar,sulphates,total_sulfur_dioxide,volatile_acidity
14.7,0.06912,0.46,0.9980588430736134,6.4,32,3.1,5,1.1,0.38,76,0.83
12.8,0.11772,0.19,0.997312154945406,10.9,13,3.75,6,9.7,0.57,132.5,1.31
9.8,0.06372000000000001,0.71,0.9913207884957926,5.9,31.4,2.99,6,9.3,0.89,80.8,1.06
9.6,0.09288,0.18,0.9914780872668136,8.6,31.2,2.93,5,14.5,1.73,124.6,0.98
12.9,0.054000000000000006,0.14,1.000233182486635,5,9.7,3.05,7,2.2,1.49,226,1.16
13.9,0.06588,0.45,0.9960986597473093,6.1,11.9,2.8,5,7.7,0.58,286.3,0.74
13.3,0.11664000000000001,0.15,1.003241734847526,10.8,35.2,3.79,4,10.1,0.83,99.1,0.71
10.1,0.08856,0.05,0.9912805556881349,8.2,25.2,3.21,7,9,1.57,272,0.24
9.2,0.09396,0.01,0.9919843041903201,8.7,66,3.9,6,1.8,0.6,63.5,0.78
14.9,0.1512,0.36,0.9900979173664338,14,25.2,3.82,5,14.6,1.67,75.8,0.46
12.7,0.13716,0.5,0.9979110647591823,12.7,37.9,3.68,6,15.1,0.45,156,0.95
14.2,0.10475999999999999,0.53,0.9911915775200894,9.7,51.5,3.69,6,5.6,1.47,29.7,0.53
9.8,0.054000000000000006,0.28,0.9924856779363428,5,54.5,3.89,6,14.9,0.69,11.6,0.15
8.6,0.07344,0.77,0.9963493310839251,6.8,43.3,2.78,5,6.8,0.59,288.5,1.34
12.1,0.15336,0.06,1.0025348057085766,14.2,22.8,3.11,5,5.2,1.23,233.7,0.61
12.2,0.13068,0.64,0.9982301917817831,12.1,70.6,3.58,6,14.5,0.79,131.2,0.67
10.5,0.15768000000000001,0.06,1.0006695573502637,14.6,28,3.44,5,1.1,1.6,270,1.52
11.1,0.09828,0.15,0.9986256632165942,9.1,42.8,3.82,7,12.9,1.82,99.1,1.14
11.6,0.17064000000000001,0.93,0.9953095107170034,15.8,1.4,2.84,6,7.5,1.52,149.2,0.36
11.6,0.09828,0.62,0.9999462750318577,9.1,42,3.57,6,3.8,1.05,48.1,0.5
11.6,0.08964000000000001,0.58,1.0013358421919132,8.3,24.6,3.23,5,7.4,1.07,31.2,0.5
12.7,0.13716,0.62,0.9995445021408654,12.7,53.7,2.84,5,6.5,1.79,193.5,1.15
14.4,0.13608,0.79,0.9946439140246472,12.6,61.8,3.88,5,14.8,1.48,287.4,1.17
10.1,0.06048,0.95,1.0019050833122198,5.6,58.5,2.98,5,11.6,0.85,97.9,1.44
13.8,0.10800000000000001,0.21,1.0029636992155342,10,36.6,3.84,6,6.7,1.58,249.3,1.4
12.4,0.15228,0.43,0.9948950509166934,14.1,69.8,3.72,6,5.3,1.61,59.2,0.62
12.4,0.06696,0.73,0.9925494081223558,6.2,68.9,2.99,6,6.5,1.5,88.8,0.59
13.3,0.09504000000000001,0.64,0.9954710681670991,8.8,15.9,3.69,6,10.4,0.83,260.5,1.4
11.6,0.14148,0.86,0.9955982638977204,13.1,57.1,3.36,5,7.9,0.43,194.5,1.32
8.7,0.09720000000000001,0.24,0.992063293246687,9,13.4,3.1,5,9.2,0.67,192.9,0.36
8.6,0.0702,0.72,0.995980948817384,6.5,19.9,3.2,6,4.9,1.67,68.2,0.14
12.7,0.15552000000000002,0.97,0.9932311397437079,14.4,52.8,3.91,5,4.9,0.73,27.2,1.49
10.8,0.1458,0.87,1.0004449008775305,13.5,58.9,3.64,7,1.4,1.12,176.5,0.67
14,0.14148,0.82,0.9998203255315323,13.1,20.9,3.62,6,4.5,0.87,210.6,1.27
11.5,0.14904,0.31,0.999960869396892,13.8,40.3,3.46,5,8.3,1.14,273.2,1.32
12.7,0.10475999999999999,0.7,1.0031987512684069,9.7,10.6,3.24,6,3.6,0.6,233.9,0.14
13.8,0.15444000000000002,0.31,1.0030754507831776,14.3,48,3.04,6,10.4,0.57,214.6,0.74
9.2,0.13932,0.9,0.995577704447613,12.9,71.8,3.16,4,10.3,1.64,284.5,0.67
9.7,0.13284,0.99,0.9957185940424325,12.3,68.8,3.82,5,5,1.35,94.5,0.72
10.7,0.1404,0.89,1.0035128271811575,13,43.5,2.76,5,13.7,1.3,282,0.6
12.4,0.0864,0.13,0.9999147228512058,8,70.9,2.78,6,1.8,1.22,205.9,0.7
12.9,0.07236000000000001,0.1,0.9964118554875764,6.7,14.7,3.58,7,10.9,1.32,100.9,1.18
12,0.16740000000000002,0.43,1.0029346862197301,15.5,8.7,3.66,5,8.1,1.36,167.6,1.45
13,0.051840000000000004,0.16,0.9917223219262064,4.8,6.6,3.49,6,14.1,1.09,51.1,0.28
9.7,0.051840000000000004,0.37,0.9993981355992556,4.8,20.8,3.24,6,5,0.56,38.6,0.85
10.6,0.1134,0.87,0.9980357340070135,10.5,27,3.85,5,6.8,1.54,34.2,1.55
9.3,0.051840000000000004,0.18,1.0020550483325017,4.8,27.4,3.39,6,12.9,1.61,282.5,1.3
9.3,0.08748,0.96,0.995995595233841,8.1,15.3,3.65,5,3.1,1.52,155.7,0.54
12.2,0.11772,0.6,0.9985190943201399,10.9,11.4,3.44,6,10.7,1.35,207.7,0.35
13.8,0.1404,0.33,0.9923141969730516,13,53.9,2.85,6,10.1,0.5,203.9,0.28
13.7,0.1188,0.7,0.9962710810523746,11,31.2,3.99,6,11.8,0.57,162.7,1.05
8.6,0.09720000000000001,0.58,1.0002248777799458,9,42.1,3.88,6,2.5,1.93,196,1.47
9.4,0.10692000000000002,0.94,0.9927936343597095,9.9,52.2,2.95,5,13.8,2,268.3,0.14
13,0.07668,0.35,0.9996304828694379,7.1,47.4,3.97,7,3.3,1.13,124.9,1.48
13.1,0.10260000000000001,0.51,0.9932213297988922,9.5,12.2,3.18,5,15.1,1.18,152.2,1.49
11.7,0.15336,0.47,0.9910732928683836,14.2,65.3,3.7,5,1,0.4,67.7,0.86
12.5,0.05616,0.91,0.9944712415547369,5.2,61.7,2.81,6,2.8,1.31,108.9,0.37
9.7,0.13716,0.41,1.0001680538900026,12.7,28.6,3.98,8,10.2,1.68,192.2,0.14
13.7,0.16524000000000003,0.24,0.9931598903005298,15.3,6,3.54,6,3.9,0.34,270.8,0.45
9.6,0.11988,0.09,1.0021728171846511,11.1,43.8,3.36,4,9.7,0.78,273.4,1.09
8.5,0.06372000000000001,0.34,0.9941740837612258,5.9,50.2,3.43,5,5.3,1.97,215,0.68
10.9,0.12744000000000003,0.74,0.9911600863937499,11.8,61.9,3.24,6,8.1,1.34,281.5,0.4
11.5,0.08856,0.85,0.9981434757435917,8.2,43.6,3.24,5,4.4,1.09,102.5,1.29
10.6,0.07236000000000001,0.28,0.9944837554086484,6.7,30.7,2.75,6,13.6,0.49,25,0.14
13,0.1134,0.19,1.0022330540315552,10.5,58.4,3.93,7,10.8,0.95,159.3,1.32
14,0.050760000000000007,0.23,0.9926752886920486,4.7,19.7,3.12,5,12.5,1.93,198.2,0.87
9.4,0.12528,0.17,0.9928122502619036,11.6,40.9,2.95,5,14.9,0.35,214.7,0.45
12.3,0.15876,0.88,0.9943287488736486,14.7,34.2,3.02,7,3.1,1.67,67.4,0.33
12,0.0918,0.83,0.9930060387839715,8.5,62.6,3.17,6,5.7,0.5,282,0.75
8.9,0.1404,0.6,0.9965586175411141,13,59.9,3.02,7,7.7,0.4,271.7,1.34
13.3,0.12636,0.96,0.9908172776677426,11.7,27.2,3.88,5,13,1.5,111.5,0.49
8.4,0.10800000000000001,0.51,0.9926901370935449,10,37.6,2.99,6,7.6,1.87,217.2,0.41
9.1,0.12744000000000003,0.13,0.9906292869738478,11.8,68.4,3.64,7,5.8,0.62,41.4,1.56
13.3,0.09288,0.52,0.9925462068538297,8.6,13,3.92,5,9.9,0.73,255.8,0.74
10.3,0.06912,0.07,1.0020852364936883,6.4,27.1,3.31,5,11.5,1.78,284.7,0.18
8.8,0.07992,0.91,0.9948138985335958,7.4,6.7,3.4,6,5.4,1.34,34.3,1.45
12.9,0.12636,0.38,0.9932432840273197,11.7,64.6,3.35,6,13.3,0.45,172.8,1.36
12.3,0.12528,0.4,0.9923742249549915,11.6,62.2,3.25,6,7.8,1.19,125.7,0.67
10.2,0.07884000000000001,0.28,0.9954254763261356,7.3,66.1,3.29,5,15.4,1.62,16.9,0.8
8.7,0.12312000000000001,0.54,1.0023016751574791,11.4,71.9,3.33,5,6.6,1.55,209.9,1.14
8.5,0.06372000000000001,0.86,0.9959204852008814,5.9,28.6,3.6,5,11.6,0.4,110.6,1.13
13.7,0.1242,0.37,0.995790289423976,11.5,7.7,3.13,8,5.7,0.77,73.5,0.75
12,0.0918,0.47,1.0010634019534346,8.5,59.9,3.55,6,12.8,0.93,152,1.47
11.4,0.07344,0.28,0.9980044430086787,6.8,22,2.95,5,4.9,1.97,91.5,0.44
10.1,0.1242,0.14,0.9914678072405929,11.5,38.6,2.89,6,7.3,1.02,7.9,1.36
8.5,0.06048,0.7,1.002951330030646,5.6,17.6,3.93,6,3.9,0.48,215.6,0.83
12.7,0.058320000000000004,0.56,1.0006365325443671,5.4,69.1,3.51,7,4.9,1.19,37.7,0.26
8.7,0.15768000000000001,0.51,0.9997536387447801,14.6,54.8,3.17,5,11.6,1.12,239.2,0.47
10,0.15984,0.42,1.0030394210666564,14.8,51.5,2.77,5,9,1.01,92.4,0.28
12.9,0.13068,0.22,0.9929564579615432,12.1,54.1,3.53,5,10.9,0.71,155.4,1.27
13.1,0.11772,0.5,0.9958064574919108,10.9,38.6,3.4,5,9.9,0.33,242.6,0.64
14.9,0.13176,0.82,0.9908810308946997,12.2,17.4,2.84,7,8,0.45,240,1.33
14.8,0.14148,0.27,0.9925274964861016,13.1,53.1,3.73,5,4.7,1.65,163,1.5
13.1,0.07344,0.89,1.002129857060788,6.8,47.2,2.9,7,13.3,0.95,139.4,0.24
10.6,0.11556,0.6,0.9965073788829701,10.7,38.4,2.94,6,5.6,1.33,208.6,0.48
12.2,0.17172,0.8,1.0033268860819775,15.9,17.5,3.01,5,12.1,1.32,19.9,0.33
11.5,0.13284,0.26,0.9939962908635516,12.3,58.7,3.14,6,11.5,0.38,132.9,0.96
8.5,0.1404,0.07,0.9954227734909711,13,12.1,3.91,5,7,0.79,170.2,1.19
8.8,0.15660000000000002,0.42,0.9976600447247702,14.5,60.9,4.01,6,10.6,0.73,61,1.44
13.7,0.12096,0.06,1.00313226132539,11.2,70.1,3.12,6,1.2,1.96,217.3,1.33
14.4,0.17064000000000001,0.79,0.9959106568712623,15.8,25.8,3.27,4,7.3,1.69,66.3,1.41
11.2,0.09288,0.81,0.9967684455409864,8.6,16.4,3.6,6,3.6,1.92,139.5,0.92
9.8,0.09396,0.52,0.9919337029706703,8.7,67.6,3.68,5,13.9,1.64,98.1,1.38
12.7,0.11124000000000002,0.73,1.0025296636775984,10.3,25.1,2.85,6,1.1,1.53,47.5,1.03
12.3,0.10584000000000002,0.83,0.9936498013195882,9.8,48.1,3.93,5,1.3,1.99,55.5,0.62
11.8,0.054000000000000006,0.06,0.9986808422038045,5,59,2.89,5,12.1,0.82,45.7,1.43
14.5,0.051840000000000004,0.05,0.9947747913027074,4.8,15.2,3.08,5,7.3,0.35,102.6,1.08
11.6,0.16740000000000002,0.64,0.9911843039648037,15.5,11.1,3.58,6,4.8,1.72,244.3,0.72
12.1,0.16524000000000003,0.98,0.9908427432971012,15.3,58.4,2.92,6,14.8,1.06,200,0.41
11.8,0.10152000000000001,0.3,1.0001105715767702,9.4,6,3.91,6,14.7,1.89,12.2,0.46
12.3,0.10475999999999999,0.94,1.002641872239172,9.7,33.5,3.83,5,2.4,1.21,247.8,1.46
11.3,0.06372000000000001,0.42,0.993559979574759,5.9,38.3,3.35,6,11.6,1.75,285.3,0.25
14.4,0.15660000000000002,0.11,0.9955509814425538,14.5,53.5,2.91,5,6.9,0.74,91.3,1.2
12.8,0.07236000000000001,0.8,0.9974348640269413,6.7,29.5,3.11,6,1.5,0.35,48.2,0.52
10.7,0.07992,0.66,1.000844565043154,7.4,45,3.33,6,2.8,1.93,145.3,0.15
9.9,0.0702,0.32,1.000610272092822,6.5,7.7,2.96,6,12.7,0.61,175.1,0.55
10.2,0.07884000000000001,0.83,0.9975749569949106,7.3,66.4,3.21,6,2.6,0.8,278.7,0.99
8.4,0.12096,0.61,1.002557198026391,11.2,12.9,3.19,6,10.3,1.11,248.4,0.67
14.4,0.10908,0.72,0.9973814379153636,10.1,66.8,3.97,5,9.1,0.6,32.3,0.7
11.4,0.058320000000000004,0.6,1.000811354868942,5.4,28,2.83,5,5.4,0.85,92.2,1.52
11,0.13176,0.67,0.9950235768692806,12.2,29.3,3.3,5,14.4,0.96,31.4,1.4
8.9,0.09396,0.06,1.000371659230981,8.7,69,3.08,5,4.7,0.97,158.3,0.37
13.2,0.14364000000000002,0.08,0.9929538245044898,13.3,34.6,3.85,6,1.8,1.86,101.3,0.24
14.5,0.11448,0.73,0.9934351630895747,10.6,26,2.81,5,3.8,1,52.4,1.52
11.1,0.09612000000000001,0.18,0.9978560386593635,8.9,52.9,2.95,5,6.8,1.22,256.3,1.29
9.5,0.15876,0.42,0.9982975519861386,14.7,49.7,3.4,3,11.1,0.38,92.2,1.02
14.8,0.06048,0.15,0.9951385818522944,5.6,27.1,3.19,5,13,1.97,53.4,0.75
14,0.0756,0.24,0.998429157022668,7,60.3,3.42,6,6.8,1.16,67.4,1.44
11.8,0.10692000000000002,0.12,0.9978207412745792,9.9,41.2,3.59,7,11.9,1.13,6.3,0.26
13.6,0.15444000000000002,0.08,0.9958785653431728,14.3,41.3,3.46,5,12.3,0.57,89.7,0.69
12.2,0.16848000000000002,0.03,1.0016408324667814,15.6,20.5,3.96,5,11.4,1.97,198.9,0.96
9.9,0.16524000000000003,0.63,0.9974165838659509,15.3,71.2,3.98,5,14.9,1.39,163,1.46
9.9,0.04968,0.17,0.9977248164840272,4.6,22.6,3.03,5,8.7,0.82,95.2,0.72
13.6,0.1404,0.94,0.9980537665174001,13,30.3,3.91,6,13.6,1.56,259,0.77
13.3,0.14364000000000002,0.6,0.9962369279516506,13.3,50.8,3.1,5,5.3,0.7,94.5,0.16
11.4,0.07236000000000001,0.31,0.9981823851190723,6.7,11,3.1,7,15,1.75,141.9,0.43
14.7,0.135,0.49,0.9929625177465028,12.5,2.9,3.24,6,12.4,0.83,143.8,1.13
13.3,0.15984,0.42,0.9978547757487986,14.8,48,3.47,5,6.2,0.62,233.1,0.43
11.5,0.12636,0.44,0.994367550388813,11.7,50.7,2.99,5,10.1,0.79,191.4,0.98
12,0.10800000000000001,0.87,1.0018243956250557,10,46,3.75,6,9.6,1.91,28.3,1.27
12.3,0.16740000000000002,0.11,0.9910643322912887,15.5,67.2,3.95,5,6,0.98,29.2,0.66
11.5,0.10044000000000002,0.46,0.9950765104342018,9.3,16,3.96,6,10.5,1.69,94.3,1.05
10.3,0.11124000000000002,0.24,1.0008544923448153,10.3,65.2,3.38,6,2,1.35,77,1.55
14.2,0.08532000000000001,0.53,1.002583668470241,7.9,12.3,3.94,7,7.6,1.18,177.2,0.41
10.9,0.10584000000000002,0.06,0.9969668728857025,9.8,31.9,3.36,5,11.6,1.64,212.2,0.5
13.5,0.09396,0.32,1.0004369465895586,8.7,59.2,3.35,7,10,0.53,118.2,0.63
12.7,0.12312000000000001,0.55,0.9980977964716713,11.4,71.9,3.73,6,13.7,1.03,68.1,0.31
14.7,0.0918,0.55,0.9952536647988454,8.5,13.9,3.12,5,10.8,1.68,115.3,0.98
10.7,0.09612000000000001,0.61,1.0014088392780816,8.9,70.6,3.54,6,4.9,1,168.8,1.43
14.5,0.1242,0.9,1.0025551007958398,11.5,19.9,2.84,6,9.5,1.11,226.5,0.69
11.9,0.06804,0.88,0.990927253442316,6.3,15.3,3.59,5,13.9,0.35,193.3,0.57
14.5,0.16416,0.13,0.9996737870678063,15.2,46.1,3.23,5,15,1.29,182.9,1.32
13.6,0.15444000000000002,0.77,1.0006016391372534,14.3,30.4,3.41,7,8.5,1.58,177.2,1.25
10.6,0.13068,0.38,1.002009599880303,12.1,15,2.98,6,10.5,0.9,208.9,0.15
14.6,0.07776000000000001,0.98,1.0010474652353072,7.2,45.2,3.27,6,4,1.08,132.1,0.69
9.2,0.10908,0.45,0.9968118213461453,10.1,18,3.23,6,3.1,1.09,226.9,1.31
13.7,0.12204000000000001,0.73,0.9994439618222342,11.3,60.9,3.54,3,14.7,1.44,33.1,0.73
14.5,0.08748,0.12,0.9953117381351899,8.1,19.3,3.34,5,10.9,0.5,255.6,1.1
12.6,0.07992,0.32,1.0034471893219843,7.4,24.7,2.86,6,2.1,1.84,197.3,0.15
10.1,0.16848000000000002,0.58,0.9980767304891112,15.6,71,3.69,6,8.3,1.5,246.4,0.58
9.2,0.11016,0.25,0.9934445052829963,10.2,39.2,3.51,6,12.8,1.92,156.1,1.32
11.2,0.054000000000000006,0.26,0.9965721658289274,5,58.8,3.79,4,9.1,0.86,120.7,1.46
11.7,0.09072000000000001,0.17,1.0026986032015495,8.4,50.4,3.15,6,12.4,0.69,92,1.56
12.1,0.05508,0.79,0.9978232203273542,5.1,24.9,3.45,5,1.1,1.29,35.9,0.44
12.9,0.10800000000000001,0.77,0.9990036279334055,10,47.4,3.95,5,10.6,0.52,74.4,1.4
9.2,0.050760000000000007,0.82,0.9905814034512695,4.7,11.5,2.84,5,1.8,0.55,129,0.32
8.9,0.05724,0.21,1.0019553187252348,5.3,35.6,3.5,6,1.6,0.42,232.6,1.48
10,0.15444000000000002,0.58,0.9919982908823668,14.3,17.9,2.92,6,13.8,1.54,138.5,1.11
8.8,0.050760000000000007,0.08,0.9993992798259367,4.7,21.5,3.62,5,3.5,0.92,103.3,0.15
10.6,0.16632000000000002,0.95,0.9993284347739093,15.4,47.5,2.94,6,4.9,1.98,287.1,1.18
14.5,0.11556,0.74,0.9913892357999583,10.7,69.8,3.39,6,9.1,1.22,221.8,1.2
14.3,0.135,0.75,0.9994570011347442,12.5,44.5,3.97,5,12.9,1.09,104.8,0.57
9.7,0.14472000000000002,0.1,0.9964816257103173,13.4,33.6,2.86,5,10.6,1.23,241.2,0.71
9.5,0.13932,0.25,0.9937412017389052,12.9,58.4,3.93,6,12.4,1.06,53.5,0.16
12.7,0.06264,0.25,0.9919275693643093,5.8,1.1,3.9,6,13.6,0.67,263.5,0.68
13.7,0.09936,0.13,0.9910811724164953,9.2,41.2,3.1,6,9.8,0.81,92.6,0.14
12.7,0.16524000000000003,0.04,0.9992274516395467,15.3,25.1,3.39,5,12.1,0.37,271.2,1.18
10.9,0.14796,0.97,0.9969584404951561,13.7,59.8,3.33,6,15.2,0.72,177.7,1.33
13.9,0.1512,0.22,0.9919743203994306,14,55.9,3.24,6,12.6,1.84,18.1,1.54
12.1,0.07344,0.91,1.0018345907091857,6.8,32.9,3.65,7,6,0.55,64.9,0.35
10.2,0.16308,0.63,1.0018856593355199,15.1,14.2,3.76,7,10.9,1.87,10.7,1.41
12.8,0.16308,0.02,0.9956156717238311,15.1,2.5,2.85,8,12.8,1.74,288.4,0.58
14.5,0.14796,0.98,0.9957714222993149,13.7,68.9,3.4,5,1.2,2,133.6,0.46
9.5,0.05508,0.46,0.9964168248783324,5.1,38.2,3.18,6,6.2,1.97,93.8,1.57
14.7,0.10908,0.03,0.9937686609780297,10.1,64.7,3.8,6,8.3,1.91,147.3,0.61
12,0.16524000000000003,0.13,0.9974992178455652,15.3,45.9,3.22,5,8.1,0.66,184,0.19
14.8,0.07884000000000001,0.91,1.0013355899304741,7.3,28.1,3.28,7,2.8,1.62,151.9,0.27
11,0.13284,0.32,0.9952081345965035,12.3,71.2,2.88,5,12.3,1.39,121.3,0.9
12.7,0.11016,0.23,0.9990422851016786,10.2,61.6,3.42,5,7.2,1.45,48.1,1.53
9.2,0.10475999999999999,0.74,1.0000745088744518,9.7,32.6,3.02,5,13.4,1.28,134.1,0.38
9.8,0.08316000000000001,0.69,0.9966823498633043,7.7,27.2,3.73,7,14.5,1.33,197.2,1.21
13,0.10044000000000002,0.15,0.9970879538648661,9.3,2.2,3.39,6,8.6,0.9,19,1.03
13.8,0.0594,0.21,0.992186409066809,5.5,48.9,3,6,7.3,1.43,172.2,0.88
10.6,0.1296,0.59,0.9913733904750879,12,53.2,3.96,5,6.2,1.78,110.3,0.49
11.3,0.06588,0.67,0.9990900373043651,6.1,7.7,3.7,6,10.8,1.35,190.7,1.02
9.3,0.14688,0.06,1.0015425551914594,13.6,64.9,3.05,6,8.2,1.1,265.5,0.13
9.5,0.09288,0.38,0.9926044944363994,8.6,39.4,3.17,6,1,1.92,227.9,0.29
9.8,0.13608,0.87,1.0033186188771186,12.6,43.7,3.95,6,3.2,0.64,112.3,0.88
14.6,0.06048,0.68,0.9958869196886535,5.6,47.4,3.75,5,14.2,1.18,283.2,0.41
9.3,0.054000000000000006,0.73,0.9908118703294289,5,38.6,3.1,6,9.4,0.97,43.9,1.11
11.6,0.12636,0.93,0.9935365476505189,11.7,36.3,3.18,5,1.3,1.23,97.3,0.9
9.6,0.051840000000000004,0.74,0.9973567080046314,4.8,63.2,3.92,5,9.1,0.46,169,1.2
14.1,0.15768000000000001,0.72,0.9903145291749207,14.6,7.8,3.46,6,6.6,1.79,136.8,0.32
8.7,0.06588,0.2,0.9917312569387299,6.1,27.4,2.76,7,8.7,1.18,146.8,0.96
12,0.09612000000000001,0.36,0.9961060513390422,8.9,26.9,3.64,6,3.2,0.73,7.8,0.62
10.6,0.16416,0.28,0.9907446879995577,15.2,62.9,2.83,5,4,0.66,9.9,0.31
10.6,0.12636,0.94,0.9985133006382458,11.7,17.5,3.13,7,8.1,1.89,146.2,0.75
14.1,0.10368000000000001,0.08,0.9985963592353361,9.6,21.7,3.43,6,11.9,0.43,40.1,0.4
9.6,0.06912,0.95,0.9975073282878321,6.4,19.3,3.12,5,4.6,1.75,8.7,0.62
9.3,0.06912,0.53,0.9968140543861372,6.4,59.6,2.97,6,5.6,0.42,137.8,0.61
14.5,0.12744000000000003,0.5,0.9907199862103404,11.8,39.9,3.34,5,10.1,0.51,117.3,0.36
13,0.17064000000000001,0.35,0.9963274061069534,15.8,38.3,3.6,6,9.9,1.86,173.2,0.29
14.3,0.06372000000000001,0.68,1.0011110212729677,5.9,66,3.27,5,6.9,0.99,197.4,1.04
11.7,0.06264,0.59,0.9907168883792721,5.8,55,3.34,6,3.1,0.37,45.3,0.97
10.8,0.07884000000000001,0.48,0.996544561695071,7.3,46.4,2.77,6,7.3,1.41,160.1,0.54
9.5,0.07128,0.82,0.9969944223322456,6.6,3.8,2.93,6,10.2,0.85,193.6,0.79
9.7,0.0594,0.63,0.9997711550113166,5.5,8.4,3.06,5,10.4,0.97,95.4,0.37
9.1,0.06048,0.44,0.9967030406480373,5.6,56.5,3.34,5,11.8,1.25,184.3,0.34
11.1,0.07344,0.98,0.991941956717752,6.8,11.8,3.37,6,8.4,0.79,12.9,0.36
11.5,0.14904,0.13,0.9947230396114431,13.8,44.7,3.18,6,9.2,0.64,262.1,0.35
10.9,0.10044000000000002,0.92,1.0010233737310186,9.3,45,3.13,5,2.1,1.87,81.3,0.3
13.5,0.16308,0.82,1.0022889120151608,15.1,43.3,3.37,7,10.1,1.44,211.3,0.78
12.5,0.05292000000000001,0.45,1.003241327599761,4.9,18.3,3.8,5,2.9,1,231.7,0.71
12.1,0.061560000000000004,0.38,0.9959604534715238,5.7,44.7,3.94,6,13.1,1.69,33.8,0.7
10.1,0.1404,0.97,0.9929259420662542,13,58.4,3.29,5,2.8,1.4,227.7,1.25
11.8,0.16848000000000002,0.19,0.9993182094437708,15.6,4.3,3.1,6,5.3,0.41,151.6,0.54
10.7,0.10044000000000002,0.4,0.9952362087612202,9.3,29.3,3.54,6,7,1.45,278.2,1.4
13.1,0.08748,0.02,0.9993804041139513,8.1,24.5,3.47,6,15.1,0.55,263.2,1.08
14,0.08424000000000001,0.75,1.0012710843640127,7.8,24,3.97,5,4.6,0.9,141.7,0.99
13.7,0.11448,0.96,0.9960980983037457,10.6,47.4,3.97,5,5.5,1.19,16.9,0.98
9.7,0.11232,0.66,1.0023934393146885,10.4,70.9,3.68,5,9.6,0.88,182.8,0.28
11.7,0.10800000000000001,0.83,0.9995836424846859,10,43.2,3.97,6,13.7,0.81,131.8,0.92
13,0.11556,0.79,0.9919714038119043,10.7,14.3,3.95,5,2.7,0.66,177.1,0.29
13.2,0.1134,0.1,1.002801171671497,10.5,16.1,3.96,5,14.7,1.19,156.1,1.05
12.6,0.16956,0.44,0.9969706154649081,15.7,60.3,3.13,6,10.4,1.51,60.7,0.34
12.8,0.07884000000000001,0.89,0.9961575506266782,7.3,34.8,2.99,5,13,1.98,53.1,0.76
10.3,0.16848000000000002,0.65,0.99954957994214,15.6,54.8,2.93,6,6.3,1.6,118.6,1.49
10.3,0.07344,0.56,0.9932528369403919,6.8,62.7,3.97,7,1.6,0.94,24.9,0.66
9.8,0.1458,0.49,1.0012238755681981,13.5,50.2,2.83,6,12.9,1.59,156.7,0.8
8.6,0.06696,0.25,0.9967469010494744,6.2,47.1,3.61,4,6.7,0.89,11.6,1.18
12.3,0.11124000000000002,0.25,0.9937890877668242,10.3,7.8,3.97,7,15.2,1.5,167.7,0.53
8.7,0.08532000000000001,0.65,0.9913434112317798,7.9,10.3,3.26,7,5.8,1.13,166.6,0.78
9.3,0.09720000000000001,0.12,0.9908292570332836,9,38,3.18,5,7.2,1.95,212.1,0.31
14.5,0.07128,0.45,0.9988353528049582,6.6,62.8,3.85,6,13,0.73,150.4,0.79
12,0.10368000000000001,0.83,0.9982999260659898,9.6,19.6,4,5,12.1,0.72,135,1.03
10.8,0.16740000000000002,0.29,0.9953484712748025,15.5,42.2,3.28,6,8.6,0.42,44.3,0.49
10.5,0.058320000000000004,0.45,0.9988265780751352,5.4,49.9,3.42,5,8,0.42,149.7,0.56
12.1,0.12528,0.28,0.9985649000468615,11.6,19.4,3.25,5,9.1,1.3,220.8,1.47
14.7,0.1458,0.29,0.9947525207027772,13.5,55.4,3.18,5,11.5,0.9,55.3,0.44
10.1,0.16848000000000002,0.31,0.994714838606047,15.6,57.4,3.19,6,12.9,1.17,211.7,1.06
13.1,0.1404,0.23,0.9901862200173897,13,16.3,3.76,6,11,1.02,113.2,0.65
12.2,0.09396,0.91,0.993859543748422,8.7,55.3,3.76,5,12.3,1.81,126.3,0.68
14,0.15552000000000002,0.33,1.0026906366344395,14.4,50.4,3.46,5,5.1,0.94,59.3,1.24
13,0.16524000000000003,0.73,0.9984617466340313,15.3,62.1,3.17,6,9.2,1.15,234.4,0.89
11.7,0.09396,0.24,0.990932073816791,8.7,25.2,3.78,6,5.9,1.16,53.1,0.46
12.7,0.08316000000000001,0.38,0.9979271876986756,7.7,24.9,3,6,5.1,0.72,141.5,1.09
8.7,0.15444000000000002,0.41,0.9985954680985556,14.3,48.5,3.23,5,15.1,1.48,25.9,1.15
12.9,0.09504000000000001,0.09,1.0019353940211293,8.8,40.6,2.87,4,13,0.67,268.2,1.24
12.5,0.06264,0.16,0.9996961788814,5.8,35.9,3.26,5,12.8,0.46,41.7,0.82
10,0.15660000000000002,0.81,0.9995454598033512,14.5,18.7,3.32,5,2.2,0.83,279.8,0.15
10.1,0.13284,0.18,0.9921085305321287,12.3,47.3,3.75,6,9.9,0.98,272.1,1.44
13.4,0.15768000000000001,0.84,0.9955012740748145,14.6,5.2,3.6,5,11,1.29,233.1,0.16
11.8,0.07344,0.67,1.0010989293046428,6.8,60.1,2.97,5,5.4,0.86,25.5,1.28
9.7,0.050760000000000007,0.07,1.000772647530807,4.7,17,3.47,7,2.6,1.4,31.9,0.15
